year,month,supplier,item_code,item_type,retail_sales,retail_transfers,cost_per_unit,beg_inventory,end_inventory
2022,11,"Peterson, Miles and Howard",SKU8202,Mixer,77.7,72,7.77,147,313
2022,11,Thomas-Campos,SKU8230,Beer,125.62,158,11.42,97,268
2022,11,"Robinson, Fleming and Adkins",SKU8290,Beer,141.17,38,7.43,217,197
2022,11,"Tate, Callahan and Ford",SKU8344,Cider,244.42,43,11.11,378,112
2022,11,Johnson Group,SKU8384,Spirits,784.51,103,41.29,295,255
2022,11,Thomas-Campos,SKU8398,Cider,178.8,116,8.94,463,499
2022,11,"Sutton, Rogers and Rodriguez",SKU8425,Beer,44.32,145,5.54,120,380
2022,11,"Peterson, Miles and Howard",SKU8439,Beer,84.24,183,14.04,232,214
2022,11,Moore-Williams,SKU8506,Cider,80.99,163,11.57,203,297
2022,11,MCCOY LTD,SKU8583,Wine,102.9,31,14.7,355,410
2022,11,Richardson-Ferguson,SKU8595,Cider,101.28,82,6.33,111,214
2022,11,"Reed, Harris and Wilson",SKU8628,Spirits,373.4,139,37.34,248,303
2022,11,Hall PLC,SKU8632,Spirits,467.74,126,35.98,334,126
2022,11,Padilla-Marquez,SKU8722,Mixer,20.5,19,4.1,277,258
2022,11,"Robinson, Young and Garcia",SKU8739,Cider,41.6,167,8.32,191,215
2022,11,Baxter LLC,SKU8763,Wine,350.17,146,18.43,217,145
2022,11,Glover-Johnson,SKU8780,Spirits,1468.27,77,50.63,88,366
2022,11,Padilla-Marquez,SKU8804,Spirits,1292.76,130,47.88,158,155
2022,11,Douglas PLC,SKU8863,Wine,94.9,34,18.98,151,348
2022,11,"Ayers, Morales and Jordan",SKU8900,Cider,192.92,131,7.42,324,396
2022,11,"Peterson, Miles and Howard",SKU8953,Cider,70.92,119,11.82,308,140
2022,11,"TATE, CALLAHAN AND FORD",SKU8961,Beer,90.44,65,5.32,78,495
2022,11,COBB GROUP,SKU8977,Spirits,409.78,154,58.54,180,498
2022,11,Guerrero-Sullivan,SKU8987,Cider,122.4,27,8.16,64,328
2022,11,"Perez, Ray and Miller",SKU9204,Beer,125.06,19,9.62,249,465
2022,11,Mccoy Ltd,SKU9243,Spirits,498.0,47,24.9,220,243
2022,11,Jones-Jensen,SKU9388,Spirits,1571.94,185,58.22,498,310
2022,11,Bauer LLC,SKU9397,Spirits,172.27,120,24.61,419,343
2022,11,Graham Inc,SKU9457,Beer,52.95,19,10.59,474,249
2022,11,"Perkins, Turner and Elliott",SKU9469,Wine,243.39,13,11.59,154,62
2022,11,BLACK-POWERS,SKU9628,Mixer,62.28,14,3.46,91,77
2022,11,Richardson-Ferguson,SKU9653,Beer,50.75,66,10.15,320,280
2022,11,"SUTTON, ROGERS AND RODRIGUEZ",SKU9661,Spirits,529.2,170,58.8,271,268
2022,11,Black-Powers,SKU9697,Wine,260.1,19,17.34,85,408
2022,11,Romero Inc,SKU9715,Wine,527.5,119,21.1,423,466
2022,11,Cook-Gregory,SKU9772,Wine,65.52,142,10.92,154,238
2022,11,Martinez-Marquez,SKU9797,Mixer,29.84,47,3.73,410,140
2022,11,"Strong, Elliott and Parsons",SKU9890,Wine,165.62,74,23.66,399,383
2022,11,Rivera-Swanson,SKU9931,Cider  ,101.16,180,5.62,423,157
2022,11,Graham Inc,SKU9963,Wine,571.92,160,23.83,68,459
2022,11,"Strong, Elliott and Parsons",SKU9984,Spirits,380.7,42,25.38,106,479
2022,11,Rodriguez-Allen,SKU9991,Wine,500.25,106,17.25,223,65
2022,11,"Reed, Harris and Wilson",SKU10027,Wine,551.04,71,22.96,140,256
2022,11,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU10044,Cider,158.55,77,7.55,358,326
2022,11,"Perkins, Turner and Elliott",SKU10090,Beer,90.58,128,6.47,437,374
2022,11,Hayes-Burke,SKU10093,Cider,136.8,0,11.4,192,151
2022,11,"RIDDLE, ROBINSON AND BANKS",SKU10119,Mixer,103.4,165,5.17,229,204
2022,11,"Hanson, Morris and Moran",SKU10135,Wine,291.25,47,11.65,154,182
2022,11,Johnson Group,SKU10136,Wine,454.14,105,16.82,422,301
2022,11,"Johnson, Davis and Finley",SKU10150,Wine,413.52,153,17.23,466,291
2022,11,Patel Group,SKU10153,Spirits,350.98,73,50.14,75,128
2022,11,"Moore, Noble and Wallace",SKU10155,Wine,628.94,133,24.19,213,443
2022,11,Lambert Inc,SKU10171,Cider,107.69,101,9.79,155,259
2022,11,Edwards-Hudson,SKU10224,Spirits,1103.18,23,42.43,358,176
2022,11,Hayes-Burke,SKU10240,Beer,62.55,3,6.95,410,362
2022,11,Cook-Gregory,SKU10284,Spirits,1668.66,71,57.54,59,287
2022,11,"Perkins, Turner and Elliott",SKU10321,Wine,214.24,44,13.39,290,385
2022,11,Rodriguez-Allen,SKU10342,Spirits,370.63,120,28.51,469,55
2022,11,"Reed, Harris and Wilson",SKU10452,Spirits  ,618.24,8,38.64,492,344
2022,11,Moore-Williams,SKU10501,Mixer,66.3,125,5.1,307,224
2022,11,Holt Ltd,SKU10526,Wine,139.44,199,19.92,330,150
2022,11,Douglas PLC,SKU10564,Wine,570.63,133,24.81,416,486
2022,11,"Peterson, Miles and Howard",SKU10574,Cider,144.9,168,8.05,103,497
2022,11,Patel Group,SKU10637,Beer,104.58,119,11.62,181,199
2022,11,"Allen, Ramirez and Rodriguez",SKU10709,Wine  ,128.81,34,11.71,257,188
2022,11,Bauer LLC,SKU10734,Beer,60.35,83,12.07,390,310
2022,11,Baxter LLC,SKU10738,Cider,84.63,184,6.51,432,455
2022,11,BAXTER LLC,SKU10747,Spirits,1023.33,118,48.73,339,156
2022,11,Douglas PLC,SKU10780,Cider,160.92,26,5.96,323,280
2022,11,"Perez, Ray and Miller",SKU10797,Mixer,43.83,99,4.87,161,259
2022,11,"Mcknight, Lopez and Wilson",SKU10802,Beer,77.34,42,12.89,336,400
2022,11,"Robinson, Fleming and Adkins",SKU10808,Beer,204.66,90,11.37,486,351
2022,11,"Robinson, Young and Garcia",SKU10831,Beer,166.25,18,6.65,350,418
2022,11,"Robinson, Young and Garcia",SKU10848,Spirits,342.65,149,31.15,206,246
2022,11,Bauer LLC,SKU10906,Beer,220.64,82,13.79,118,336
2023,11,Johnson Group,SKU1049,Wine,302.8,102,15.14,93,494
2023,11,Holt Ltd,SKU1052,Spirits,370.44,150,30.87,399,285
2023,11,"Riddle, Robinson and Banks",SKU1060,Cider,95.84,6,5.99,247,263
2023,11,Cook-Gregory,SKU1064,Wine,304.56,131,16.92,207,404
2023,11,Contreras and Sons,SKU1164,Beer,197.4,145,14.1,494,484
2023,11,Mccoy Ltd,SKU1225,Wine,202.86,28,22.54,363,87
2023,11,"Anderson, Williams and Scott",SKU1233,Spirits,512.19,182,56.91,478,353
2023,11,"Peterson, Miles and Howard",SKU1283,Spirits,446.42,127,34.34,273,126
2023,11,Jones-Jensen,SKU1313,Cider,98.88,83,6.18,53,477
2023,11,Cook-Gregory,SKU1453,Spirits,368.76,172,26.34,191,459
2023,11,Hall PLC,SKU1467,Cider,54.4,164,10.88,269,93
2023,11,"Anderson, Williams and Scott",SKU1545,Beer  ,203.32,87,7.82,240,361
2023,11,"Riddle, Robinson and Banks",SKU1629,Wine,659.96,1,23.57,102,403
2023,11,Cobb Group,SKU1634,Cider,50.8,78,10.16,202,371
2023,11,"Riddle, Robinson and Banks",SKU1729,Wine,491.55,191,16.95,307,212
2023,11,"Tate, Callahan and Ford",SKU1770,Beer  ,353.51,144,12.19,70,369
2023,11,Martinez-Marquez,SKU1783,Wine,231.42,173,12.18,239,262
2023,11,Cook-Gregory,SKU1823,Mixer,53.83,189,7.69,159,165
2023,11,Holt Ltd,SKU1830,Beer  ,91.62,0,10.18,480,136
2023,11,CONTRERAS AND SONS,SKU1832,Wine,498.96,103,17.82,369,189
2023,11,"Allen, Ramirez and Rodriguez",SKU1850,Beer,159.6,149,7.6,129,497
2023,11,"Tate, Callahan and Ford",SKU1879,Cider,38.57,136,5.51,108,241
2023,11,"Robinson, Fleming and Adkins",SKU1889,Wine,276.92,112,19.78,366,335
2023,11,"Reed, Harris and Wilson",SKU1898,Spirits,984.9,173,46.9,368,281
2023,11,Mejia-Holmes,SKU1968,Cider,52.29,16,5.81,236,467
2023,11,Moore-Williams,SKU1989,Spirits,620.0,44,31.0,409,140
2023,11,Mejia-Holmes,SKU1992,Wine,119.79,81,13.31,465,426
2023,11,Haynes LLC,SKU2010,Wine,303.38,9,21.67,317,261
2023,11,Black-Powers,SKU2016,Wine,359.36,59,22.46,68,174
2023,11,"Moore, Noble and Wallace",SKU2018,Beer,70.44,19,11.74,93,164
2023,11,"Robinson, Fleming and Adkins",SKU2083,Wine,106.15,69,21.23,94,455
2023,11,Guerrero-Sullivan,SKU2096,Beer,177.99,188,10.47,101,88
2023,11,"Strong, Elliott and Parsons",SKU2098,Cider,64.2,165,10.7,56,369
2023,11,Mccoy Ltd,SKU2145,Wine,140.4,3,17.55,335,452
2023,11,"Johnson, Davis and Finley",SKU2179,Mixer,94.0,102,4.7,193,441
2023,11,"Hanson, Morris and Moran",SKU2192,Cider,197.86,30,7.61,55,419
2023,11,Moore-Williams,SKU2297,Mixer,179.66,155,6.91,179,220
2023,11,Baker Group,SKU2363,Beer,60.85,111,12.17,114,413
2023,11,Mejia-Holmes,SKU2372,Cider,111.52,174,6.56,450,219
2023,11,Lambert Inc,SKU2378,Beer,130.52,125,10.04,433,362
2023,11,MOORE-WILLIAMS,SKU2412,Beer,182.64,152,7.61,369,477
2023,11,Graham Inc,SKU2417,Mixer,136.85,184,5.95,269,207
2023,11,Mccoy Ltd,SKU2442,Wine,271.04,124,24.64,182,208
2023,11,Mccoy Ltd,SKU2478,Wine,450.0,14,18.75,250,230
2023,11,Patel Group,SKU2579,Wine,528.77,89,22.99,449,344
2023,11,"Allen, Ramirez and Rodriguez",SKU2597,Spirits,676.2,129,48.3,215,74
2023,11,"Tate, Callahan and Ford",SKU2673,Spirits,621.5,66,56.5,412,455
2023,11,Douglas PLC,SKU2680,Mixer,84.8,85,4.24,390,436
2023,11,"Martinez, Fry and Wallace",SKU2703,Spirits,588.8,21,25.6,252,380
2023,11,Rivera-Swanson,SKU2716,Cider,73.28,122,9.16,179,147
2023,11,Thomas-Campos,SKU2754,Wine,384.21,16,14.23,297,393
2023,11,"Hanson, Morris and Moran",SKU2795,Mixer,64.26,124,3.06,438,332
2023,11,Mejia-Holmes,SKU2819,Cider,135.36,142,11.28,121,396
2023,11,Johnson Group,SKU2824,Spirits  ,1274.89,172,55.43,251,63
2023,11,Douglas PLC,SKU2855,Spirits,1119.72,43,39.99,403,92
2023,11,Rodriguez-Allen,SKU2936,Cider,143.48,68,8.44,141,337
2023,11,Glover-Johnson,SKU2953,Beer,82.32,125,13.72,422,105
2023,11,Baxter LLC,SKU2965,Mixer,69.09,187,3.29,319,396
2023,11,"Hanson, Morris and Moran",SKU2981,Spirits,298.44,162,33.16,231,416
2023,11,Patel Group,SKU3081,Mixer,66.24,71,7.36,364,368
2023,11,"ROBINSON, FLEMING AND ADKINS",SKU3104,Mixer,110.24,94,4.24,303,222
2023,11,"Reed, Harris and Wilson",SKU3131,Beer,163.94,92,11.71,178,447
2023,11,"Perez, Ray and Miller",SKU3169,Cider,159.12,102,6.63,491,458
2023,11,"Sutton, Rogers and Rodriguez",SKU3174,Spirits,452.7,6,50.3,172,139
2023,11,Cobb Group,SKU3204,Beer  ,343.84,5,12.28,84,90
2023,11,Glover-Johnson,SKU3206,Mixer,98.64,1,5.48,322,221
2023,11,Edwards-Hudson,SKU3208,Wine,214.05,120,14.27,390,234
2023,11,Guerrero-Sullivan,SKU3223,Beer,283.13,88,12.31,497,230
2023,11,"Peterson, Miles and Howard",SKU3259,Beer,111.4,76,5.57,202,383
2023,11,"Perez, Ray and Miller",SKU3335,Mixer,78.0,2,3.25,275,175
2023,11,"Martinez, Fry and Wallace",SKU3448,Cider,94.77,94,7.29,200,70
2023,11,Rice Ltd,SKU3460,Spirits,402.56,68,23.68,471,282
2023,11,"Robinson, Fleming and Adkins",SKU3516,Spirits,959.04,5,35.52,489,403
2023,11,Cobb Group,SKU3520,Wine,93.44,8,11.68,203,132
2023,11,Rice Ltd,SKU3548,Mixer  ,60.36,185,5.03,264,107
2023,11,Jones-Jensen,SKU3575,Mixer,76.16,93,4.48,206,418
2023,11,"Anderson, Williams and Scott",SKU3627,Cider,201.32,55,7.19,254,234
2023,11,Bauer LLC,SKU3672,Mixer,69.3,135,3.85,235,342
2023,11,"Robinson, Young and Garcia",SKU3726,Mixer,87.3,178,4.85,134,212
2023,11,"Perez, Ray and Miller",SKU3727,Beer,134.09,114,12.19,232,282
2023,11,"ROBINSON, YOUNG AND GARCIA",SKU3772,Beer,116.6,114,5.83,70,374
2023,11,Moore-Williams,SKU3798,Spirits,303.1,4,43.3,359,449
2023,11,Cobb Group,SKU3805,Cider,175.2,125,8.76,238,355
2023,11,Thomas-Campos,SKU3834,Spirits,895.95,18,59.73,363,486
2023,11,"Sutton, Rogers and Rodriguez",SKU3864,Mixer,94.16,113,4.28,185,193
2023,11,Moore-Williams,SKU3882,Mixer,86.88,175,3.62,412,480
2023,11,"Ayers, Morales and Jordan",SKU3904,Cider,142.0,85,7.1,442,145
2023,11,Guerrero-Sullivan,SKU3948,Wine,280.5,98,18.7,350,379
2023,11,Guerrero-Sullivan,SKU3998,Beer,289.38,22,11.13,113,356
2023,11,Thomas-Campos,SKU4044,Cider,214.56,156,11.92,203,76
2023,11,Baxter LLC,SKU4081,Wine,599.76,67,24.99,218,131
2023,11,"JOHNSON, DAVIS AND FINLEY",SKU4093,Beer,251.72,118,8.99,119,89
2023,11,Rodriguez-Allen,SKU4116,Wine,190.88,13,23.86,151,389
2023,11,"Tate, Callahan and Ford",SKU4283,Wine,587.0,63,23.48,316,320
2023,11,Rice Ltd,SKU4285,Beer,42.18,112,7.03,81,272
2023,11,"Johnson, Davis and Finley",SKU4286,Wine,414.99,13,14.31,161,322
2023,11,MEJIA-HOLMES,SKU4320,Spirits,787.5,72,37.5,319,469
2023,11,Martinez-Marquez,SKU4325,Cider,148.12,153,5.29,385,470
2023,11,"Johnson, Davis and Finley",SKU4351,Cider,98.25,155,6.55,183,449
2023,11,Thomas-Campos,SKU4440,Wine,666.42,32,22.98,484,193
2023,11,Edwards-Hudson,SKU4638,Wine,523.2,9,21.8,89,379
2023,11,"Johnson, Davis and Finley",SKU4716,Beer,114.9,184,11.49,166,312
2023,11,"Hanson, Morris and Moran",SKU4818,Wine,263.01,53,23.91,172,494
2023,11,Bauer LLC,SKU4822,Mixer,106.0,45,5.3,91,105
2023,11,Moore-Williams,SKU4838,Cider,134.24,133,8.39,470,336
2023,11,"Strong, Elliott and Parsons",SKU4908,Mixer,30.51,154,3.39,190,430
2023,11,Graham Inc,SKU4909,Beer,221.1,186,10.05,158,480
2023,11,Vance Inc,SKU4938,Spirits,1180.32,149,49.18,437,410
2023,11,"Robinson, Young and Garcia",SKU4944,Beer,100.87,143,9.17,456,269
2023,11,Martinez-Marquez,SKU4999,Spirits,1022.5,142,40.9,289,346
2023,11,"Perkins, Turner and Elliott",SKU5025,Spirits,730.48,48,31.76,148,452
2023,11,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU5030,Spirits,367.8,172,36.78,96,263
2023,11,Hayes-Burke,SKU5050,Cider,77.84,195,11.12,351,262
2023,11,Johnson Group,SKU5099,Cider,335.16,122,11.97,413,425
2023,11,Romero Inc,SKU5170,Cider,55.95,57,11.19,288,421
2023,11,Baker Group,SKU5203,Wine,301.35,0,20.09,371,452
2023,11,Edwards-Hudson,SKU5223,Wine,191.4,18,12.76,288,261
2023,11,Hayes-Burke,SKU5227,Cider,200.2,22,9.1,210,111
2023,11,Rivera-Swanson,SKU5237,Beer,101.84,146,5.36,340,367
2023,11,Martinez-Marquez,SKU5281,Beer,115.8,191,5.79,306,192
2023,11,"Perez, Ray and Miller",SKU5311,Cider,137.18,195,7.22,369,321
2023,11,"Mcknight, Lopez and Wilson",SKU5377,Mixer,105.6,155,7.04,446,484
2023,11,"Hanson, Morris and Moran",SKU5509,Wine,537.28,90,23.36,323,414
2023,11,"Perez, Ray and Miller",SKU5518,Spirits,253.4,185,36.2,471,153
2023,11,"Moore, Noble and Wallace",SKU5519,Mixer,64.22,58,3.38,369,326
2023,11,Patel Group,SKU5541,Cider,94.41,52,10.49,287,491
2023,11,Martinez-Marquez,SKU5558,Mixer,69.39,199,7.71,316,296
2023,11,Lambert Inc,SKU5601,Mixer,211.41,51,7.29,298,193
2023,11,"Peterson, Miles and Howard",SKU5609,Wine,282.8,51,20.2,264,233
2023,11,Holt Ltd,SKU5620,Mixer,146.16,163,6.96,176,258
2023,11,Patel Group,SKU5682,Beer,327.99,176,11.31,348,313
2023,11,Patel Group,SKU5960,Spirits,887.69,96,30.61,274,135
2023,11,"Allen, Ramirez and Rodriguez",SKU5970,Mixer  ,121.8,131,4.35,490,91
2023,11,"Ayers, Morales and Jordan",SKU5987,Mixer,50.55,174,3.37,213,450
2023,11,"SUTTON, ROGERS AND RODRIGUEZ",SKU6021,Wine,227.89,122,17.53,253,373
2023,11,Mccoy Ltd,SKU6022,Cider,101.97,155,9.27,58,365
2023,11,Cobb Group,SKU6129,Spirits,939.04,36,58.69,291,445
2023,11,Graham Inc,SKU6133,Wine,303.6,101,13.8,463,132
2023,11,Moore-Williams,SKU6199,Wine,393.48,81,21.86,387,391
2023,11,"Robinson, Young and Garcia",SKU6315,Beer,103.22,130,7.94,187,169
2023,11,Mccoy Ltd,SKU6320,Cider,160.99,70,9.47,52,271
2023,11,Baxter LLC,SKU6348,Mixer,79.66,189,5.69,338,59
2023,11,"Martinez, Fry and Wallace",SKU6401,Beer,323.61,41,14.07,71,138
2023,11,Baker Group,SKU6608,Beer,270.96,44,11.29,54,253
2023,11,Glover-Johnson,SKU6625,Beer,145.97,121,13.27,171,132
2023,11,Cook-Gregory,SKU6630,Cider  ,60.24,149,10.04,462,88
2023,11,CONTRERAS AND SONS,SKU6635,Spirits,570.24,14,47.52,77,275
2023,11,"Ayers, Morales and Jordan",SKU6637,Spirits,387.72,52,21.54,135,359
2023,11,"Perez, Ray and Miller",SKU6710,Beer,86.32,122,10.79,224,335
2023,11,Cobb Group,SKU6716,Cider  ,150.24,164,9.39,63,384
2023,11,Cook-Gregory,SKU6753,Cider,72.4,112,9.05,379,480
2023,11,Rodriguez-Allen,SKU6759,Beer,154.8,181,6.45,393,344
2023,11,Mccoy Ltd,SKU6800,Wine,83.5,66,16.7,494,85
2023,11,Graham Inc,SKU6805,Mixer,57.33,1,6.37,223,215
2023,11,Guerrero-Sullivan,SKU6823,Spirits,518.88,67,43.24,86,101
2023,11,"Johnson, Davis and Finley",SKU6877,Spirits,773.0,57,38.65,131,192
2023,11,"Riddle, Robinson and Banks",SKU6885,Beer,328.9,36,12.65,169,461
2023,11,"Reed, Harris and Wilson",SKU6938,Beer,103.5,104,5.75,65,166
2023,11,"Reed, Harris and Wilson",SKU6943,Mixer,44.37,31,4.93,286,323
2023,11,Lambert Inc,SKU7054,Spirits,413.21,147,59.03,327,304
2023,11,"Sutton, Rogers and Rodriguez",SKU7058,Spirits,436.08,48,36.34,264,257
2023,11,Graham Inc,SKU7080,Cider,148.08,90,6.17,435,395
2023,11,"Perez, Ray and Miller",SKU7138,Spirits,229.14,130,38.19,396,257
2023,11,"Hanson, Morris and Moran",SKU7153,Beer,177.84,137,9.36,134,99
2023,11,Bauer LLC,SKU7168,Spirits,941.82,146,42.81,300,165
2023,11,Vance Inc,SKU7181,Spirits,215.25,135,43.05,465,457
2023,11,"Moore, Noble and Wallace",SKU7209,Cider,189.6,190,7.9,288,81
2023,11,"Anderson, Williams and Scott",SKU7245,Mixer,93.84,130,5.52,186,322
2023,11,Baxter LLC,SKU7363,Cider,95.9,170,6.85,335,54
2023,11,Hayes-Burke,SKU7377,Wine,287.04,75,12.48,340,132
2023,11,Haynes LLC,SKU7381,Mixer,51.6,49,5.16,208,288
2023,11,Cobb Group,SKU7383,Spirits,1257.08,136,57.14,486,317
2023,11,"Strong, Elliott and Parsons",SKU7394,Cider,64.47,190,9.21,335,141
2023,11,Contreras and Sons,SKU7429,Beer,142.32,120,5.93,493,91
2023,11,Bauer LLC,SKU7582,Wine,418.86,22,16.11,212,189
2023,11,"Perez, Ray and Miller",SKU7618,Wine,230.72,106,14.42,218,402
2023,11,Edwards-Hudson,SKU7624,Beer,266.76,20,14.04,306,224
2023,11,Bauer LLC,SKU7646,Beer,122.4,97,7.65,409,183
2023,11,Rice Ltd,SKU7718,Mixer,39.65,115,7.93,383,497
2023,11,Contreras and Sons,SKU7747,Cider,94.6,92,9.46,83,222
2023,11,"Sutton, Rogers and Rodriguez",SKU7773,Beer  ,47.97,119,5.33,206,365
2023,11,"Reed, Harris and Wilson",SKU7795,Mixer,65.6,45,3.28,234,190
2023,11,Contreras and Sons,SKU7803,Cider,118.18,78,6.22,224,282
2023,11,Hall PLC,SKU7814,Spirits,1136.88,42,47.37,306,375
2023,11,Martinez-Marquez,SKU7823,Beer,131.52,119,5.48,217,432
2023,11,Rivera-Swanson,SKU7920,Cider,67.8,48,6.78,474,128
2023,11,Martinez-Marquez,SKU7947,Cider,236.93,31,8.17,330,214
2023,11,"Mcknight, Lopez and Wilson",SKU7949,Beer,236.64,184,13.92,399,289
2023,11,Richardson-Ferguson,SKU8014,Cider,138.39,184,6.59,100,492
2023,11,"Reed, Harris and Wilson",SKU8048,Wine,344.08,30,20.24,431,325
2023,11,Haynes LLC,SKU8067,Cider,192.97,94,8.39,188,350
2023,11,Guerrero-Sullivan,SKU8079,Mixer,53.48,104,7.64,51,302
2023,11,Hayes-Burke,SKU8087,Cider,54.3,192,5.43,335,163
2023,11,Mccoy Ltd,SKU8205,Mixer,136.25,134,5.45,375,147
2023,11,"Strong, Elliott and Parsons",SKU8322,Cider,165.37,146,7.19,207,298
2023,11,Black-Powers,SKU8332,Wine,246.82,164,17.63,84,182
2023,11,Richardson-Ferguson,SKU8341,Mixer,74.16,193,6.18,424,458
2023,11,Douglas PLC,SKU8346,Mixer,90.1,149,5.3,483,496
2023,11,"Strong, Elliott and Parsons",SKU8408,Mixer,61.0,16,6.1,231,229
2023,11,"Mcknight, Lopez and Wilson",SKU8447,Spirits,994.75,108,39.79,246,276
2023,11,Hall PLC,SKU8459,Beer,191.52,182,10.08,145,199
2023,11,Padilla-Marquez,SKU8482,Spirits,264.6,140,37.8,381,67
2023,11,"Sutton, Rogers and Rodriguez",SKU8529,Cider,78.48,45,8.72,351,410
2023,11,"Sutton, Rogers and Rodriguez",SKU8548,Beer,102.85,136,6.05,164,411
2023,11,"Anderson, Williams and Scott",SKU8582,Wine,203.31,82,22.59,116,66
2023,11,Guerrero-Sullivan,SKU8652,Beer,26.55,162,5.31,291,240
2023,11,"Ayers, Morales and Jordan",SKU8667,Cider,66.7,100,6.67,281,450
2023,11,Baxter LLC,SKU8712,Beer,113.96,30,5.18,160,469
2023,11,Holt Ltd,SKU8752,Cider,104.22,71,11.58,131,247
2023,11,"Riddle, Robinson and Banks",SKU8776,Cider  ,193.12,139,11.36,416,348
2023,11,"HANSON, MORRIS AND MORAN",SKU8798,Mixer,123.84,100,6.88,455,71
2023,11,Thomas-Campos,SKU8828,Cider,273.84,77,11.41,412,75
2023,11,"Johnson, Davis and Finley",SKU8837,Wine,400.56,155,16.69,224,495
2023,11,Holt Ltd,SKU8845,Spirits,158.58,191,26.43,108,207
2023,11,Edwards-Hudson,SKU8851,Spirits,270.9,175,54.18,240,169
2023,11,Padilla-Marquez,SKU8870,Beer,76.1,137,7.61,493,454
2023,11,Edwards-Hudson,SKU8915,Mixer,135.74,68,6.17,179,335
2023,11,"Robinson, Young and Garcia",SKU8943,Spirits,189.49,154,27.07,477,452
2023,11,Rice Ltd,SKU8950,Spirits,1207.5,175,57.5,423,53
2023,11,"Ayers, Morales and Jordan",SKU9024,Cider,163.54,9,6.29,312,111
2023,11,Cook-Gregory,SKU9078,Spirits,723.75,101,48.25,417,137
2023,11,Rivera-Swanson,SKU9110,Wine,310.88,67,19.43,133,187
2023,11,"Hanson, Morris and Moran",SKU9112,Spirits,518.84,131,37.06,373,84
2023,11,Vance Inc,SKU9125,Beer  ,127.5,75,8.5,360,343
2023,11,"Allen, Ramirez and Rodriguez",SKU9139,Wine,426.96,162,23.72,287,246
2023,11,"Tate, Callahan and Ford",SKU9174,Beer  ,195.12,120,8.13,427,489
2023,11,"Robinson, Fleming and Adkins",SKU9359,Mixer,194.04,59,6.93,92,252
2023,11,"Tate, Callahan and Ford",SKU9378,Cider,135.5,31,5.42,204,403
2023,11,Hall PLC,SKU9396,Cider,105.36,18,8.78,302,95
2023,11,"Moore, Noble and Wallace",SKU9401,Cider  ,268.56,153,11.19,421,158
2023,11,Edwards-Hudson,SKU9485,Wine,139.14,171,23.19,203,208
2023,11,"Ayers, Morales and Jordan",SKU9499,Beer,64.24,91,5.84,426,120
2023,11,Hayes-Burke,SKU9533,Beer,208.42,80,12.26,262,275
2023,11,Rodriguez-Allen,SKU9696,Spirits,1285.75,186,51.43,198,203
2023,11,"Sutton, Rogers and Rodriguez",SKU9704,Wine,413.61,93,24.33,205,419
2023,11,Thomas-Campos,SKU9726,Beer,299.2,68,14.96,342,108
2023,11,"Hanson, Morris and Moran",SKU9747,Cider,79.56,95,6.12,243,268
2023,11,Moore-Williams,SKU9769,Beer,382.05,94,14.15,464,356
2023,11,"Strong, Elliott and Parsons",SKU9773,Wine,246.68,186,17.62,107,351
2023,11,"Peterson, Miles and Howard",SKU9790,Mixer,175.03,59,7.61,394,372
2023,11,"Moore, Noble and Wallace",SKU9847,Beer,83.58,160,5.97,330,235
2023,11,Glover-Johnson,SKU9848,Wine,478.86,20,20.82,175,429
2023,11,HALL PLC,SKU9961,Beer  ,187.95,34,8.95,477,395
2023,11,Edwards-Hudson,SKU9996,Wine,323.84,175,20.24,202,145
2023,11,"Tate, Callahan and Ford",SKU10004,Mixer,159.84,80,6.66,76,242
2023,11,Edwards-Hudson,SKU10197,Wine,242.13,192,11.53,388,50
2023,11,Richardson-Ferguson,SKU10215,Cider,104.2,55,5.21,383,481
2023,11,Jones-Jensen,SKU10225,Spirits,353.44,84,22.09,190,158
2023,11,Thomas-Campos,SKU10245,Spirits,575.12,23,22.12,293,134
2023,11,Bauer LLC,SKU10318,Beer,52.15,199,10.43,167,177
2023,11,Black-Powers,SKU10334,Mixer,143.55,23,4.95,469,260
2023,11,"Robinson, Young and Garcia",SKU10346,Spirits,407.8,74,20.39,290,124
2023,11,Cook-Gregory,SKU10414,Wine,511.98,128,24.38,136,192
2023,11,Patel Group,SKU10471,Wine,309.12,36,14.72,82,190
2023,11,"Robinson, Fleming and Adkins",SKU10660,Beer,49.86,88,5.54,166,356
2023,11,Mccoy Ltd,SKU10683,Spirits,364.21,14,33.11,105,285
2023,11,Holt Ltd,SKU10708,Cider,69.0,196,6.9,96,363
2023,11,Patel Group,SKU10842,Spirits,1288.76,141,58.58,190,161
2023,11,Black-Powers,SKU10887,Mixer,125.52,72,5.23,388,359
2023,11,Richardson-Ferguson,SKU10915,Beer,50.64,85,8.44,187,352
2023,11,Martinez-Marquez,SKU10953,Spirits,1037.76,115,45.12,149,192
2023,11,"Strong, Elliott and Parsons",SKU10965,Beer,156.0,15,12.0,56,312
2024,11,Rice Ltd,SKU1009,Wine,637.47,144,23.61,118,209
2024,11,"Sutton, Rogers and Rodriguez",SKU1037,Wine,248.6,22,11.3,415,416
2024,11,Baker Group,SKU1101,Cider,151.58,32,6.89,341,336
2024,11,"MOORE, NOBLE AND WALLACE",SKU1124,Spirits,1228.5,105,47.25,463,386
